-3.145519999999999983e-01,1.809459999999999957e-01,2.000000000000000000e+00
-1.012839999999999990e-01,1.780490000000000128e-01,2.000000000000000000e+00
-2.713400000000000256e-01,-1.318340000000000067e-01,2.000000000000000000e+00
1.854369999999999907e-01,-1.159150000000000041e-01,3.000000000000000000e+00
2.717899999999999761e-01,6.289390000000000258e-02,4.000000000000000000e+00
3.674759999999999832e-02,-4.878119999999999679e-02,3.000000000000000000e+00
-4.033840000000000203e-01,-1.296360000000000012e-01,2.000000000000000000e+00
3.689430000000000209e-01,5.083590000000000331e-02,4.000000000000000000e+00
2.147340000000000013e-02,4.883609999999999896e-01,1.000000000000000000e+00
6.274970000000000547e-02,-2.317039999999999933e-01,3.000000000000000000e+00
1.577060000000000128e-01,3.497120000000000228e-01,1.000000000000000000e+00
4.588450000000000029e-01,9.917979999999999852e-02,4.000000000000000000e+00
-3.260230000000000072e-01,-2.153529999999999889e-01,2.000000000000000000e+00
-2.721339999999999870e-01,-5.189599999999999769e-02,2.000000000000000000e+00
3.191689999999999805e-01,3.569699999999999956e-02,4.000000000000000000e+00
9.494039999999999424e-02,-1.809010000000000062e-01,3.000000000000000000e+00
3.319790000000000241e-01,4.577359999999999762e-01,1.000000000000000000e+00
-5.719239999999999567e-03,3.428820000000000201e-01,1.000000000000000000e+00
6.743789999999999507e-02,3.881089999999999818e-01,1.000000000000000000e+00
-6.024179999999999639e-03,-2.345379999999999965e-01,3.000000000000000000e+00
-1.930999999999999939e-01,2.312289999999999901e-01,2.000000000000000000e+00
4.280710000000000071e-02,4.176090000000000080e-01,1.000000000000000000e+00
8.528059999999999807e-02,6.153720000000000301e-01,1.000000000000000000e+00
2.148239999999999872e-02,-1.165579999999999949e-01,3.000000000000000000e+00
-2.821999999999999856e-02,4.112259999999999804e-01,1.000000000000000000e+00
3.334219999999999962e-01,1.379599999999999993e-01,4.000000000000000000e+00
-3.848409999999999886e-01,2.912100000000000244e-01,2.000000000000000000e+00
2.295979999999999965e-01,3.020950000000000024e-01,1.000000000000000000e+00
-1.903529999999999944e-01,2.358030000000000126e-01,2.000000000000000000e+00
-1.941749999999999865e-01,-1.638419999999999876e-01,2.000000000000000000e+00
1.644519999999999871e-01,4.814519999999999911e-01,1.000000000000000000e+00
3.181990000000000096e-01,3.299799999999999955e-01,1.000000000000000000e+00
-3.148690000000000100e-01,1.970830000000000082e-01,2.000000000000000000e+00
-3.273360000000000158e-01,-1.774979999999999891e-01,2.000000000000000000e+00
-1.389130000000000087e-01,1.380020000000000135e-01,2.000000000000000000e+00
-1.481990000000000043e-02,2.979269999999999974e-01,1.000000000000000000e+00
-4.009019999999999806e-01,2.638079999999999870e-01,2.000000000000000000e+00
3.104549999999999810e-01,9.688639999999999752e-02,4.000000000000000000e+00
2.941259999999999986e-01,-1.218790000000000012e-01,3.000000000000000000e+00
-3.292370000000000019e-01,-1.841289999999999871e-01,2.000000000000000000e+00
4.503259999999999902e-02,4.090309999999999779e-01,1.000000000000000000e+00
3.390110000000000068e-01,4.122910000000000186e-01,1.000000000000000000e+00
-3.355489999999999862e-02,3.423149999999999804e-01,1.000000000000000000e+00
1.350969999999999949e-01,2.798439999999999817e-01,1.000000000000000000e+00
3.855719999999999981e-02,-2.492540000000000033e-01,3.000000000000000000e+00
2.991099999999999870e-01,4.883950000000000236e-01,1.000000000000000000e+00
4.795380000000000129e-03,5.112170000000000325e-01,1.000000000000000000e+00
-1.671009999999999995e-01,2.364870000000000028e-01,2.000000000000000000e+00
2.434709999999999930e-01,-2.025959999999999983e-01,3.000000000000000000e+00
1.510440000000000116e-01,5.126789999999999958e-01,1.000000000000000000e+00
-4.877810000000000201e-01,-1.223520000000000024e-01,2.000000000000000000e+00
-4.417090000000000183e-01,1.235089999999999938e-01,2.000000000000000000e+00
-2.520069999999999810e-01,1.951950000000000074e-01,2.000000000000000000e+00
7.407320000000000570e-02,-2.081439999999999957e-01,3.000000000000000000e+00
2.088629999999999931e-01,2.072319999999999995e-01,1.000000000000000000e+00
3.403370000000000006e-02,5.177650000000000308e-01,1.000000000000000000e+00
-1.946310000000000054e-02,4.659780000000000033e-01,1.000000000000000000e+00
3.994019999999999793e-01,1.134219999999999950e-01,4.000000000000000000e+00
2.461480000000000057e-01,4.820479999999999765e-01,1.000000000000000000e+00
-7.605699999999999961e-02,8.613020000000000398e-02,2.000000000000000000e+00
1.079849999999999977e-01,-1.645729999999999971e-01,3.000000000000000000e+00
1.220419999999999977e-01,5.288640000000000008e-01,1.000000000000000000e+00
1.614700000000000024e-01,-1.555380000000000096e-01,3.000000000000000000e+00
-1.572639999999999871e-01,8.474310000000000176e-02,2.000000000000000000e+00
2.366860000000000075e-01,-7.198999999999999844e-02,3.000000000000000000e+00
-9.219900000000000317e-02,1.152640000000000053e-01,2.000000000000000000e+00
1.344220000000000137e-01,4.529409999999999825e-01,1.000000000000000000e+00
-3.480590000000000073e-01,-4.312269999999999992e-02,2.000000000000000000e+00
1.950780000000000014e-01,-2.215149999999999897e-01,3.000000000000000000e+00
-1.095020000000000021e-01,3.363519999999999843e-01,1.000000000000000000e+00
-3.878789999999999738e-01,1.489240000000000008e-01,2.000000000000000000e+00
4.260060000000000235e-02,2.769380000000000175e-01,1.000000000000000000e+00
-3.347309999999999869e-02,2.194039999999999879e-02,2.000000000000000000e+00
2.490590000000000026e-01,4.049699999999999966e-01,1.000000000000000000e+00
-1.247029999999999944e-01,1.330510000000000026e-01,2.000000000000000000e+00
-3.673950000000000271e-01,-9.953230000000000410e-02,2.000000000000000000e+00
-3.475349999999999828e-01,4.708330000000000154e-02,2.000000000000000000e+00
1.055939999999999934e-01,2.610419999999999963e-01,1.000000000000000000e+00
2.744829999999999770e-01,1.119860000000000022e-01,4.000000000000000000e+00
-4.392699999999999938e-01,2.654090000000000060e-01,2.000000000000000000e+00
4.074110000000000231e-01,1.058240000000000014e-01,4.000000000000000000e+00
2.505760000000000209e-01,-1.001289999999999958e-01,3.000000000000000000e+00
2.349559999999999982e-01,2.901790000000000203e-01,1.000000000000000000e+00
7.161660000000000248e-02,4.215969999999999995e-01,1.000000000000000000e+00
-2.168110000000000037e-01,-1.325419999999999932e-01,2.000000000000000000e+00
3.232309999999999905e-01,8.860679999999999945e-02,4.000000000000000000e+00
3.885000000000000120e-01,3.919120000000000242e-02,4.000000000000000000e+00
-2.184860000000000135e-01,3.157449999999999840e-02,2.000000000000000000e+00
-5.893029999999999796e-02,4.593289999999999873e-01,1.000000000000000000e+00
-3.297869999999999968e-01,7.533189999999999331e-02,2.000000000000000000e+00
1.329269999999999896e-01,5.296600000000000197e-01,1.000000000000000000e+00
-3.792189999999999728e-01,1.425339999999999940e-01,2.000000000000000000e+00
4.024010000000000087e-01,7.337920000000000553e-02,4.000000000000000000e+00
2.105269999999999919e-01,2.824960000000000249e-01,1.000000000000000000e+00
3.302399999999999780e-01,3.816519999999999913e-01,1.000000000000000000e+00
-9.253880000000000439e-02,3.951069999999999860e-01,1.000000000000000000e+00
-1.817610000000000059e-01,6.402520000000000433e-02,2.000000000000000000e+00
-1.530769999999999909e-01,-1.884760000000000046e-01,2.000000000000000000e+00
-5.291320000000000051e-02,-1.859459999999999932e-02,2.000000000000000000e+00
-1.464920000000000111e-01,1.748129999999999962e-01,2.000000000000000000e+00
3.118639999999999746e-01,4.769829999999999903e-01,1.000000000000000000e+00
-1.486220000000000041e-01,-8.386540000000000661e-02,2.000000000000000000e+00
-3.090620000000000034e-01,-3.339779999999999832e-02,2.000000000000000000e+00
-3.548760000000000248e-01,-9.984319999999999307e-02,2.000000000000000000e+00
-2.053079999999999905e-01,1.833549999999999902e-01,2.000000000000000000e+00
1.585189999999999932e-01,-1.616799999999999904e-01,3.000000000000000000e+00
8.253280000000000338e-02,4.076739999999999808e-01,1.000000000000000000e+00
2.581890000000000018e-01,3.696869999999999878e-01,1.000000000000000000e+00
1.280040000000000067e-01,3.940460000000000074e-01,1.000000000000000000e+00
-2.154030000000000111e-01,1.468859999999999888e-01,2.000000000000000000e+00
2.615020000000000122e-01,3.401080000000000214e-01,1.000000000000000000e+00
-2.883660000000000112e-01,3.001909999999999856e-01,2.000000000000000000e+00
3.456830000000000146e-03,4.194539999999999935e-01,1.000000000000000000e+00
1.615689999999999904e-01,-1.002789999999999931e-02,3.000000000000000000e+00
-3.201100000000000056e-01,8.098660000000000581e-02,2.000000000000000000e+00
4.287289999999999851e-02,4.463320000000000065e-01,1.000000000000000000e+00
-6.158360000000000223e-02,6.375269999999999548e-02,2.000000000000000000e+00
4.166430000000000133e-02,2.693119999999999958e-01,1.000000000000000000e+00
1.183939999999999992e-01,-1.728409999999999946e-01,3.000000000000000000e+00
2.122860000000000025e-01,3.683989999999999765e-01,1.000000000000000000e+00
-1.797759999999999914e-01,1.755760000000000098e-01,2.000000000000000000e+00
8.542819999999999581e-02,-2.754570000000000074e-01,3.000000000000000000e+00
3.780279999999999752e-01,1.368729999999999947e-01,4.000000000000000000e+00
4.531140000000000168e-01,1.080389999999999961e-01,4.000000000000000000e+00
2.046399999999999886e-01,-1.249299999999999994e-01,3.000000000000000000e+00
-3.516710000000000114e-01,2.721669999999999923e-01,2.000000000000000000e+00
-2.357799999999999896e-01,-1.670540000000000080e-01,2.000000000000000000e+00
-1.255739999999999981e-02,5.235260000000000469e-01,1.000000000000000000e+00
-4.284080000000000110e-01,1.975480000000000014e-01,2.000000000000000000e+00
1.335179999999999978e-01,4.682700000000000196e-01,1.000000000000000000e+00
-1.203660000000000008e-01,1.311519999999999908e-01,2.000000000000000000e+00
1.868720000000000103e-01,-1.526109999999999967e-01,3.000000000000000000e+00
-2.650020000000000153e-01,1.659499999999999864e-01,2.000000000000000000e+00
3.089890000000000136e-01,1.338249999999999995e-01,4.000000000000000000e+00
-1.004280000000000034e-01,2.303169999999999940e-01,2.000000000000000000e+00
3.512120000000000242e-01,4.237440000000000095e-01,1.000000000000000000e+00
1.181800000000000038e-02,-1.983580000000000065e-01,3.000000000000000000e+00
5.724739999999999690e-02,4.290889999999999982e-01,1.000000000000000000e+00
1.175869999999999971e-01,5.898870000000000502e-01,1.000000000000000000e+00
-2.692640000000000033e-01,2.476339999999999930e-01,2.000000000000000000e+00
1.644110000000000016e-01,2.868740000000000179e-01,1.000000000000000000e+00
-3.318789999999999796e-01,-1.852779999999999982e-01,2.000000000000000000e+00
-3.364489999999999981e-01,1.268680000000000085e-01,2.000000000000000000e+00
6.735950000000000271e-02,3.678020000000000178e-01,1.000000000000000000e+00
-1.042410000000000038e-02,3.445929999999999827e-01,1.000000000000000000e+00
7.823330000000000561e-02,3.417600000000000082e-01,1.000000000000000000e+00
-1.203270000000000034e-01,1.449999999999999900e-01,2.000000000000000000e+00
-2.217749999999999999e-01,3.111680000000000001e-01,2.000000000000000000e+00
-2.922620000000000218e-01,2.944860000000000255e-01,2.000000000000000000e+00
-1.281730000000000091e-01,-7.348390000000000477e-02,2.000000000000000000e+00
-9.282519999999999660e-02,-5.471779999999999700e-02,2.000000000000000000e+00
6.996130000000000404e-02,-6.123939999999999939e-02,3.000000000000000000e+00
2.820199999999999929e-01,-2.160080000000000056e-01,3.000000000000000000e+00
1.618120000000000114e-01,3.147119999999999918e-01,1.000000000000000000e+00
-1.085079999999999933e-01,2.140029999999999988e-01,2.000000000000000000e+00
2.704239999999999977e-01,4.527700000000000058e-01,1.000000000000000000e+00
-5.486610000000000098e-02,3.054220000000000268e-01,1.000000000000000000e+00
-4.498130000000000184e-01,1.120550000000000018e-01,2.000000000000000000e+00
-8.628750000000000309e-02,3.784560000000000146e-01,1.000000000000000000e+00
6.490329999999999711e-02,4.778540000000000010e-01,1.000000000000000000e+00
6.895940000000000403e-02,4.949990000000000223e-01,1.000000000000000000e+00
2.886900000000000022e-01,4.027760000000000229e-01,1.000000000000000000e+00
2.373049999999999882e-01,4.608889999999999931e-01,1.000000000000000000e+00
-2.057589999999999975e-01,5.834759999999999946e-02,2.000000000000000000e+00
-1.367510000000000114e-01,-6.482490000000000474e-02,2.000000000000000000e+00
-5.371730000000000255e-02,1.136579999999999951e-01,2.000000000000000000e+00
1.117559999999999942e-01,-1.813800000000000134e-01,3.000000000000000000e+00
1.683060000000000112e-01,-8.166220000000000423e-02,3.000000000000000000e+00
-3.363380000000000258e-01,2.276080000000000048e-01,2.000000000000000000e+00
3.280839999999999868e-01,2.557860000000000134e-01,1.000000000000000000e+00
1.255779999999999952e-01,-8.401359999999999384e-02,3.000000000000000000e+00
-2.852239999999999776e-01,-1.362049999999999927e-01,2.000000000000000000e+00
-4.375979999999999870e-01,-6.095529999999999698e-02,2.000000000000000000e+00
-4.226469999999999949e-01,2.655460000000000043e-01,2.000000000000000000e+00
-1.896239999999999870e-01,2.610709999999999975e-01,2.000000000000000000e+00
4.826740000000000370e-03,-2.132680000000000131e-01,3.000000000000000000e+00
-9.607789999999999386e-02,2.360949999999999993e-01,2.000000000000000000e+00
-9.041409999999999725e-02,4.403690000000000104e-01,1.000000000000000000e+00
-2.410269999999999913e-01,4.969839999999999675e-02,2.000000000000000000e+00
-8.204219999999999569e-02,2.954259999999999872e-02,2.000000000000000000e+00
1.971219999999999917e-01,1.995359999999999912e-01,1.000000000000000000e+00
-3.651269999999999794e-01,4.350049999999999750e-02,2.000000000000000000e+00
-3.830959999999999921e-01,1.924339999999999939e-01,2.000000000000000000e+00
-2.810469999999999982e-02,4.393239999999999923e-01,1.000000000000000000e+00
-3.235069999999999890e-01,-1.333469999999999968e-02,2.000000000000000000e+00
1.670869999999999994e-02,5.352430000000000243e-01,1.000000000000000000e+00
2.659830000000000250e-01,5.496980000000000199e-01,1.000000000000000000e+00
1.600560000000000038e-01,2.878220000000000223e-01,1.000000000000000000e+00
-3.661980000000000235e-01,6.681869999999999477e-02,2.000000000000000000e+00
-1.507910000000000084e-01,-3.387830000000000008e-02,2.000000000000000000e+00
4.010810000000000208e-01,1.444519999999999971e-01,4.000000000000000000e+00
1.435329999999999939e-01,3.835749999999999993e-01,1.000000000000000000e+00
-4.339089999999999892e-01,1.656090000000000062e-01,2.000000000000000000e+00
-4.156549999999999828e-02,4.384939999999999949e-01,1.000000000000000000e+00
1.016100000000000059e-01,5.151689999999999880e-01,1.000000000000000000e+00
-2.879280000000000173e-01,5.731479999999999908e-02,2.000000000000000000e+00
-4.617729999999999890e-01,-5.353690000000000358e-03,2.000000000000000000e+00
1.758649999999999936e-01,4.970499999999999918e-01,1.000000000000000000e+00
1.421749999999999958e-01,5.624940000000000495e-01,1.000000000000000000e+00
-1.566079999999999972e-01,2.544969999999999732e-01,2.000000000000000000e+00
5.651620000000000255e-02,-1.134349999999999942e-01,3.000000000000000000e+00
-2.294569999999999943e-01,-4.258909999999999779e-02,2.000000000000000000e+00
-3.219960000000000044e-01,-8.951389999999999347e-02,2.000000000000000000e+00
-1.878920000000000035e-01,6.249280000000000286e-03,2.000000000000000000e+00
3.744129999999999958e-01,1.207249999999999990e-01,4.000000000000000000e+00
1.566559999999999897e-01,3.647900000000000031e-01,1.000000000000000000e+00
1.079760000000000025e-01,2.566220000000000168e-01,1.000000000000000000e+00
-4.233210000000000028e-01,2.288749999999999951e-01,2.000000000000000000e+00
-1.446150000000000040e-02,-2.358790000000000053e-01,3.000000000000000000e+00
1.407579999999999942e-01,5.952889999999999571e-01,1.000000000000000000e+00
1.942359999999999920e-01,-2.260820000000000052e-01,3.000000000000000000e+00
2.564270000000000160e-01,4.489529999999999910e-01,1.000000000000000000e+00
3.351589999999999847e-01,3.047469999999999901e-01,1.000000000000000000e+00
8.824590000000000212e-02,5.901159999999999739e-01,1.000000000000000000e+00
1.012860000000000010e-01,3.895970000000000266e-01,1.000000000000000000e+00
-3.093960000000000043e-01,-1.109929999999999944e-01,2.000000000000000000e+00
-1.742609999999999992e-01,-1.334190000000000098e-01,2.000000000000000000e+00
-3.658529999999999838e-01,2.739320000000000088e-01,2.000000000000000000e+00
2.912139999999999729e-01,-1.814800000000000024e-01,3.000000000000000000e+00
1.861220000000000097e-01,3.482460000000000000e-01,1.000000000000000000e+00
4.181139999999999857e-01,8.592139999999999500e-02,4.000000000000000000e+00
1.565940000000000110e-01,-1.238179999999999975e-01,3.000000000000000000e+00
1.191529999999999950e-01,-1.845299999999999996e-01,3.000000000000000000e+00
-2.060559999999999892e-01,7.297560000000000158e-02,2.000000000000000000e+00
-2.865079999999999849e-01,2.367549999999999932e-01,2.000000000000000000e+00
2.183009999999999950e-01,-1.261460000000000081e-01,3.000000000000000000e+00
1.862679999999999891e-01,-2.925719999999999987e-01,3.000000000000000000e+00
-4.053439999999999821e-01,2.364860000000000018e-01,2.000000000000000000e+00
1.685540000000000094e-01,3.891410000000000147e-01,1.000000000000000000e+00
9.173370000000000135e-02,2.864570000000000172e-01,1.000000000000000000e+00
-3.119640000000000191e-01,2.514950000000000241e-01,2.000000000000000000e+00
9.490940000000000487e-02,5.155880000000000463e-01,1.000000000000000000e+00
-4.672439999999999927e-01,-3.949400000000000133e-02,2.000000000000000000e+00
-3.329320000000000057e-01,-1.760549999999999893e-01,2.000000000000000000e+00
2.289110000000000034e-01,3.490969999999999906e-01,1.000000000000000000e+00
-4.731020000000000225e-01,-1.683029999999999943e-02,2.000000000000000000e+00
-4.348139999999999783e-01,1.735009999999999886e-01,2.000000000000000000e+00
1.263589999999999991e-01,-6.784469999999999390e-02,3.000000000000000000e+00
-1.565539999999999987e-01,3.227639999999999953e-01,2.000000000000000000e+00
3.320119999999999738e-01,4.996599999999999930e-01,1.000000000000000000e+00
2.944689999999999808e-01,4.545719999999999761e-01,1.000000000000000000e+00
-3.963050000000000184e-01,9.241050000000000653e-02,2.000000000000000000e+00
-4.796779999999999933e-01,-4.626500000000000057e-02,2.000000000000000000e+00
-4.644750000000000267e-01,3.818719999999999754e-02,2.000000000000000000e+00
-6.116560000000000052e-02,3.688710000000000044e-01,1.000000000000000000e+00
1.729150000000000131e-01,4.011549999999999838e-01,1.000000000000000000e+00
-8.544920000000000293e-02,4.248000000000000109e-01,1.000000000000000000e+00
2.477610000000000090e-01,4.467309999999999892e-01,1.000000000000000000e+00
4.523220000000000018e-01,9.930310000000000525e-02,4.000000000000000000e+00
-1.115880000000000066e-01,2.740349999999999731e-01,2.000000000000000000e+00
-2.692390000000000061e-01,1.790080000000000100e-03,2.000000000000000000e+00
-3.012389999999999790e-01,9.325659999999999505e-02,2.000000000000000000e+00
1.510410000000000086e-01,3.934679999999999844e-01,1.000000000000000000e+00
-2.482830000000000037e-01,1.540209999999999912e-01,2.000000000000000000e+00
2.250540000000000040e-01,4.583599999999999897e-01,1.000000000000000000e+00
-2.017170000000000074e-01,9.531760000000000232e-02,2.000000000000000000e+00
3.615289999999999893e-01,4.236539999999999750e-01,1.000000000000000000e+00
2.952150000000000052e-01,3.548899999999999832e-01,1.000000000000000000e+00
5.378829999999999723e-02,-2.159280000000000088e-01,3.000000000000000000e+00
1.748260000000000092e-01,4.376729999999999787e-01,1.000000000000000000e+00
2.081659999999999899e-01,4.302059999999999773e-01,1.000000000000000000e+00
-3.553760000000000252e-01,-5.790159999999999751e-02,2.000000000000000000e+00
6.340890000000000415e-02,-1.161999999999999977e-01,3.000000000000000000e+00
-2.215940000000000132e-01,3.061289999999999845e-01,2.000000000000000000e+00
3.608700000000000241e-01,9.427710000000000257e-02,4.000000000000000000e+00
-6.296670000000000045e-02,5.036089999999999733e-01,1.000000000000000000e+00
3.398300000000000209e-01,1.002959999999999963e-01,4.000000000000000000e+00
1.057889999999999942e-01,2.895480000000000276e-01,1.000000000000000000e+00
-5.021480000000000388e-01,-5.520320000000000088e-02,2.000000000000000000e+00
2.957279999999999909e-01,2.837270000000000070e-01,1.000000000000000000e+00
-1.656120000000000161e-02,4.901630000000000154e-01,1.000000000000000000e+00
1.791989999999999972e-01,3.436179999999999790e-01,1.000000000000000000e+00
2.398569999999999869e-01,2.327110000000000012e-01,1.000000000000000000e+00
-4.824370000000000047e-01,1.861839999999999884e-01,2.000000000000000000e+00
-1.102400000000000047e-01,5.217630000000000184e-02,2.000000000000000000e+00
2.058899999999999897e-01,3.762309999999999821e-01,1.000000000000000000e+00
2.915479999999999738e-01,1.250680000000000125e-01,4.000000000000000000e+00
1.578130000000000088e-01,4.541100000000000136e-01,1.000000000000000000e+00
1.684499999999999886e-01,5.427039999999999642e-01,1.000000000000000000e+00
3.657669999999999672e-02,-3.122110000000000163e-01,3.000000000000000000e+00
3.188270000000000270e-01,6.444859999999999478e-02,4.000000000000000000e+00
-4.458269999999999733e-01,5.950260000000000271e-02,2.000000000000000000e+00
1.523000000000000048e-02,4.344439999999999968e-01,1.000000000000000000e+00
3.090829999999999966e-01,4.853459999999999719e-02,4.000000000000000000e+00
-2.875889999999999835e-01,4.458829999999999738e-02,2.000000000000000000e+00
4.526060000000000083e-01,9.421010000000000495e-02,4.000000000000000000e+00
-3.445449999999999902e-01,-1.184039999999999954e-01,2.000000000000000000e+00
-2.637950000000000017e-01,-8.236259999999999415e-02,2.000000000000000000e+00
3.809600000000000208e-01,6.752110000000000056e-02,4.000000000000000000e+00
9.069330000000000447e-02,3.194379999999999997e-01,1.000000000000000000e+00
3.669510000000000272e-01,1.167900000000000049e-01,4.000000000000000000e+00
-2.045939999999999981e-01,3.093159999999999799e-01,2.000000000000000000e+00
-2.576740000000000141e-01,2.760389999999999788e-01,2.000000000000000000e+00
1.488210000000000088e-01,-1.896039999999999948e-01,3.000000000000000000e+00
4.178620000000000112e-01,1.236639999999999961e-01,4.000000000000000000e+00
5.569559999999999789e-02,-8.193540000000000545e-02,3.000000000000000000e+00
-2.231609999999999983e-01,-2.271379999999999927e-03,2.000000000000000000e+00
2.705710000000000059e-02,-8.660149999999999793e-02,3.000000000000000000e+00
-4.196210000000000218e-01,8.433240000000000181e-02,2.000000000000000000e+00
1.229309999999999986e-01,-9.587870000000000073e-04,3.000000000000000000e+00
-5.540889999999999704e-02,2.286279999999999979e-01,2.000000000000000000e+00
1.654779999999999862e-01,-1.461369999999999891e-01,3.000000000000000000e+00
1.637530000000000097e-01,2.738979999999999748e-01,1.000000000000000000e+00
2.242550000000000099e-01,3.102800000000000002e-01,1.000000000000000000e+00
-2.723999999999999755e-01,1.880189999999999917e-01,2.000000000000000000e+00
-3.880359999999999920e-01,2.526439999999999797e-01,2.000000000000000000e+00
-2.693929999999999936e-01,-6.645710000000000506e-02,2.000000000000000000e+00
1.328459999999999919e-01,3.351410000000000222e-01,1.000000000000000000e+00
4.222629999999999995e-01,1.569290000000000129e-01,4.000000000000000000e+00
-4.653240000000000154e-01,1.653699999999999892e-01,2.000000000000000000e+00
-2.877460000000000018e-01,1.162269999999999970e-01,2.000000000000000000e+00
1.106120000000000020e-01,2.618699999999999917e-01,1.000000000000000000e+00
-2.559700000000000170e-02,3.777309999999999834e-01,1.000000000000000000e+00
1.517129999999999868e-01,5.916460000000000052e-01,1.000000000000000000e+00
2.617840000000000167e-01,4.299239999999999728e-01,1.000000000000000000e+00
2.514379999999999948e-01,-2.250649999999999873e-01,3.000000000000000000e+00
1.374710000000000099e-01,-1.255169999999999897e-01,3.000000000000000000e+00
1.972049999999999914e-01,-2.309879999999999989e-01,3.000000000000000000e+00
1.720440000000000025e-01,-2.253290000000000015e-01,3.000000000000000000e+00
-2.163960000000000050e-01,1.494520000000000015e-01,2.000000000000000000e+00
1.457489999999999897e-01,-2.337599999999999956e-01,3.000000000000000000e+00
6.887200000000000266e-02,-2.439890000000000114e-01,3.000000000000000000e+00
1.745440000000000047e-01,2.764019999999999810e-01,1.000000000000000000e+00
3.496940000000000048e-01,3.673919999999999964e-01,1.000000000000000000e+00
1.420960000000000001e-01,1.916019999999999945e-01,1.000000000000000000e+00
-3.035200000000000120e-01,1.719549999999999967e-01,2.000000000000000000e+00
4.315800000000000192e-01,1.463669999999999971e-01,4.000000000000000000e+00
-1.890830000000000011e-01,-3.979970000000000036e-02,2.000000000000000000e+00
-4.334729999999999972e-01,7.024890000000000301e-02,2.000000000000000000e+00
-4.204800000000000204e-01,2.722800000000000220e-01,2.000000000000000000e+00
2.449840000000000073e-01,5.753939999999999610e-01,1.000000000000000000e+00
1.016849999999999976e-01,2.775420000000000109e-01,1.000000000000000000e+00
-3.238630000000000120e-01,-3.374629999999999991e-02,2.000000000000000000e+00
2.266499999999999904e-01,3.930310000000000192e-01,1.000000000000000000e+00
1.236840000000000023e-01,-2.200960000000000139e-01,3.000000000000000000e+00
1.671850000000000003e-01,-2.136280000000000123e-01,3.000000000000000000e+00
3.253050000000000108e-01,4.301869999999999861e-01,1.000000000000000000e+00
-3.771709999999999785e-01,-2.923399999999999957e-02,2.000000000000000000e+00
3.231539999999999968e-01,2.508409999999999807e-01,1.000000000000000000e+00
2.649949999999999806e-01,-6.451239999999999752e-02,3.000000000000000000e+00
3.488419999999999854e-01,1.278229999999999922e-01,4.000000000000000000e+00
-4.725599999999999939e-02,4.847350000000000270e-01,1.000000000000000000e+00
